data_Publisher,data_doi,data_Title,data_Authors,relation_type_id,publication_doi,publication_type,publication_title,publication_authors,citation_event_source,PubCitationStr
Polar Data Centre (PDC),10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,"Kangerdlugssuaq Glacier ice front positions, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/61100705-dfbc-489d-b729-1268ec743bbf,MediaObject,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier Sentinel 1 Synthetic Aperture Radar movie, 2015-2018</i> (Version 1.0). UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/61100705-DFBC-489D-B729-1268EC743BBF"
Polar Data Centre (PDC),10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,"Kangerdlugssuaq Glacier ice front positions, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/3bbacca6-d2cd-46be-b824-b828572ca486,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier surface elevations, 2012-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/3BBACCA6-D2CD-46BE-B824-B828572CA486"
Polar Data Centre (PDC),10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,"Kangerdlugssuaq Glacier ice front positions, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/C26E3873-E33E-45BE-B76B-87F3B8827101"
Polar Data Centre (PDC),10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,"Kangerdlugssuaq Glacier ice front positions, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-part-of,10.5194/tc-13-2303-2019,journal-article,Impact of warming shelf waters on ice mélange and terminus retreat at a large SE Greenland glacier,"[['Suzanne L.', 'Bevan'], ['Adrian J.', 'Luckman'], ['Douglas I.', 'Benn'], ['Tom', 'Cowton'], ['Joe', 'Todd']]",CrossRef,"Bevan, S. L., Luckman, A. J., Benn, D. I., Cowton, T., & Todd, J. (2019). Impact of warming shelf waters on ice mÃ©lange and terminus retreat at a large SE Greenland glacier. The Cryosphere, 13(9), 2303â2315. https://doi.org/10.5194/tc-13-2303-2019
"
Polar Data Centre (PDC),10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,"Kangerdlugssuaq Glacier ice front positions, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-referenced-by,10.5194/tc-6-923-2012,Copernicus GmbH,"Glacier dynamics over the last quarter of a century at Helheim, Kangerdlugssuaq and 14 other major Greenland outlet glaciers","[['S. L.', 'Bevan'], ['A. J.', 'Luckman'], ['T.', 'Murray']]",DataCite,"Bevan, S. L., Luckman, A. J., & Murray, T. (2012). Glacier dynamics over the last quarter of a century at Helheim, Kangerdlugssuaq and 14 other major Greenland outlet glaciers. The Cryosphere, 6(5), 923â937. https://doi.org/10.5194/tc-6-923-2012
"
Polar Data Centre (PDC),10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,"Kangerdlugssuaq Glacier ice front positions, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-referenced-by,10.5194/tc-2018-260,Copernicus GmbH,"Warming of SE Greenland shelf waters in 2016 primes large glacier
for runaway retreat","[['Suzanne L.', 'Bevan'], ['Adrian J.', 'Luckman'], ['Douglas I.', 'Benn'], ['Tom', 'Cowton'], ['Joe', 'Todd']]",DataCite,"Bevan, S. L., Luckman, A. J., Benn, D. I., Cowton, T., & Todd, J. (2019). Warming of SE Greenland shelf waters in 2016 primes large glacier
for runaway retreat. https://doi.org/10.5194/tc-2018-260
"
Polar Data Centre (PDC),10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,"Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier ice front positions, 1985-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/B317F707-2EF6-449C-ACC3-6BB087EFECB1"
Polar Data Centre (PDC),10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,"Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/61100705-dfbc-489d-b729-1268ec743bbf,MediaObject,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier Sentinel 1 Synthetic Aperture Radar movie, 2015-2018</i> (Version 1.0). UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/61100705-DFBC-489D-B729-1268EC743BBF"
Polar Data Centre (PDC),10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,"Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/3bbacca6-d2cd-46be-b824-b828572ca486,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier surface elevations, 2012-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/3BBACCA6-D2CD-46BE-B824-B828572CA486"
Polar Data Centre (PDC),10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,"Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-part-of,10.5194/tc-13-2303-2019,journal-article,Impact of warming shelf waters on ice mélange and terminus retreat at a large SE Greenland glacier,"[['Suzanne L.', 'Bevan'], ['Adrian J.', 'Luckman'], ['Douglas I.', 'Benn'], ['Tom', 'Cowton'], ['Joe', 'Todd']]",CrossRef,"Bevan, S. L., Luckman, A. J., Benn, D. I., Cowton, T., & Todd, J. (2019). Impact of warming shelf waters on ice mÃ©lange and terminus retreat at a large SE Greenland glacier. The Cryosphere, 13(9), 2303â2315. https://doi.org/10.5194/tc-13-2303-2019
"
Polar Data Centre (PDC),10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,"Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-referenced-by,10.5194/tc-6-923-2012,Copernicus GmbH,"Glacier dynamics over the last quarter of a century at Helheim, Kangerdlugssuaq and 14 other major Greenland outlet glaciers","[['S. L.', 'Bevan'], ['A. J.', 'Luckman'], ['T.', 'Murray']]",DataCite,"Bevan, S. L., Luckman, A. J., & Murray, T. (2012). Glacier dynamics over the last quarter of a century at Helheim, Kangerdlugssuaq and 14 other major Greenland outlet glaciers. The Cryosphere, 6(5), 923â937. https://doi.org/10.5194/tc-6-923-2012
"
Polar Data Centre (PDC),10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,"Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-referenced-by,10.5194/tc-2018-260,Copernicus GmbH,"Warming of SE Greenland shelf waters in 2016 primes large glacier
for runaway retreat","[['Suzanne L.', 'Bevan'], ['Adrian J.', 'Luckman'], ['Douglas I.', 'Benn'], ['Tom', 'Cowton'], ['Joe', 'Todd']]",DataCite,"Bevan, S. L., Luckman, A. J., Benn, D. I., Cowton, T., & Todd, J. (2019). Warming of SE Greenland shelf waters in 2016 primes large glacier
for runaway retreat. https://doi.org/10.5194/tc-2018-260
"
Polar Data Centre (PDC),10.5285/3bbacca6-d2cd-46be-b824-b828572ca486,"Kangerdlugssuaq Glacier surface elevations, 2012-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/61100705-dfbc-489d-b729-1268ec743bbf,MediaObject,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier Sentinel 1 Synthetic Aperture Radar movie, 2015-2018</i> (Version 1.0). UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/61100705-DFBC-489D-B729-1268EC743BBF"
Polar Data Centre (PDC),10.5285/3bbacca6-d2cd-46be-b824-b828572ca486,"Kangerdlugssuaq Glacier surface elevations, 2012-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier ice front positions, 1985-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/B317F707-2EF6-449C-ACC3-6BB087EFECB1"
Polar Data Centre (PDC),10.5285/3bbacca6-d2cd-46be-b824-b828572ca486,"Kangerdlugssuaq Glacier surface elevations, 2012-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/C26E3873-E33E-45BE-B76B-87F3B8827101"
Polar Data Centre (PDC),10.5285/3bbacca6-d2cd-46be-b824-b828572ca486,"Kangerdlugssuaq Glacier surface elevations, 2012-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-part-of,10.5194/tc-13-2303-2019,journal-article,Impact of warming shelf waters on ice mélange and terminus retreat at a large SE Greenland glacier,"[['Suzanne L.', 'Bevan'], ['Adrian J.', 'Luckman'], ['Douglas I.', 'Benn'], ['Tom', 'Cowton'], ['Joe', 'Todd']]",CrossRef,"Bevan, S. L., Luckman, A. J., Benn, D. I., Cowton, T., & Todd, J. (2019). Impact of warming shelf waters on ice mÃ©lange and terminus retreat at a large SE Greenland glacier. The Cryosphere, 13(9), 2303â2315. https://doi.org/10.5194/tc-13-2303-2019
"
Polar Data Centre (PDC),10.5285/3bbacca6-d2cd-46be-b824-b828572ca486,"Kangerdlugssuaq Glacier surface elevations, 2012-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-referenced-by,10.5194/tc-2018-260,Copernicus GmbH,"Warming of SE Greenland shelf waters in 2016 primes large glacier
for runaway retreat","[['Suzanne L.', 'Bevan'], ['Adrian J.', 'Luckman'], ['Douglas I.', 'Benn'], ['Tom', 'Cowton'], ['Joe', 'Todd']]",DataCite,"Bevan, S. L., Luckman, A. J., Benn, D. I., Cowton, T., & Todd, J. (2019). Warming of SE Greenland shelf waters in 2016 primes large glacier
for runaway retreat. https://doi.org/10.5194/tc-2018-260
"
Polar Data Centre (PDC),10.5285/61100705-dfbc-489d-b729-1268ec743bbf,"Kangerdlugssuaq Glacier Sentinel 1 Synthetic Aperture Radar movie, 2015-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/b317f707-2ef6-449c-acc3-6bb087efecb1,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier ice front positions, 1985-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/B317F707-2EF6-449C-ACC3-6BB087EFECB1"
Polar Data Centre (PDC),10.5285/61100705-dfbc-489d-b729-1268ec743bbf,"Kangerdlugssuaq Glacier Sentinel 1 Synthetic Aperture Radar movie, 2015-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/3bbacca6-d2cd-46be-b824-b828572ca486,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier surface elevations, 2012-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/3BBACCA6-D2CD-46BE-B824-B828572CA486"
Polar Data Centre (PDC),10.5285/61100705-dfbc-489d-b729-1268ec743bbf,"Kangerdlugssuaq Glacier Sentinel 1 Synthetic Aperture Radar movie, 2015-2018","['Bevan, Suzanne', 'Luckman, Adrian']",references,10.5285/c26e3873-e33e-45be-b76b-87f3b8827101,Dataset,Info not given,Info not given,CrossRef,"Bevan, S., &amp; Luckman, A. (2019). <i>Kangerdlugssuaq Glacier surface flow speeds from feature tracking, 1985-2018</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/C26E3873-E33E-45BE-B76B-87F3B8827101"
Polar Data Centre (PDC),10.5285/61100705-dfbc-489d-b729-1268ec743bbf,"Kangerdlugssuaq Glacier Sentinel 1 Synthetic Aperture Radar movie, 2015-2018","['Bevan, Suzanne', 'Luckman, Adrian']",is-part-of,10.5194/tc-13-2303-2019,journal-article,Impact of warming shelf waters on ice mélange and terminus retreat at a large SE Greenland glacier,"[['Suzanne L.', 'Bevan'], ['Adrian J.', 'Luckman'], ['Douglas I.', 'Benn'], ['Tom', 'Cowton'], ['Joe', 'Todd']]",CrossRef,"Bevan, S. L., Luckman, A. J., Benn, D. I., Cowton, T., & Todd, J. (2019). Impact of warming shelf waters on ice mÃ©lange and terminus retreat at a large SE Greenland glacier. The Cryosphere, 13(9), 2303â2315. https://doi.org/10.5194/tc-13-2303-2019
"
